Datetime,T2M,QLSTM
08-05-2025 01:00:00,27.6,28.40979297803144
08-05-2025 02:00:00,28.13333333,28.082899345348377
08-05-2025 03:00:00,28.66666667,29.6809897952719
08-05-2025 04:00:00,29.2,31.400177855615524
08-05-2025 05:00:00,31.93333333,31.752995147886327
08-05-2025 06:00:00,34.66666667,34.48635072960477
08-05-2025 07:00:00,37.4,39.67629082597264
08-05-2025 08:00:00,38.4,39.576547373265235
08-05-2025 09:00:00,39.4,38.90086442027901
08-05-2025 10:00:00,40.4,41.27190196919616
08-05-2025 11:00:00,40.0,39.50906962896656
08-05-2025 12:00:00,39.6,39.10593740142385
08-05-2025 13:00:00,39.2,39.66467191798609
08-05-2025 14:00:00,37.36666667,34.911558064151166
08-05-2025 15:00:00,35.53333333,33.33340570645958
08-05-2025 16:00:00,33.7,33.075127290401106
08-05-2025 17:00:00,32.96666667,31.731427195403285
08-05-2025 18:00:00,32.23333333,32.7959322848595
08-05-2025 19:00:00,31.5,30.40674620260794
08-05-2025 20:00:00,30.76666667,28.990248069141433
08-05-2025 21:00:00,30.03333333,32.15577506987993
08-05-2025 22:00:00,29.3,29.131010525987254
08-05-2025 23:00:00,28.9,29.128360139923917
09-05-2025 00:00:00,28.5,26.706722431158525
09-05-2025 01:00:00,28.1,27.49938353984807
09-05-2025 02:00:00,29.03333333,29.320481322927513
09-05-2025 03:00:00,29.96666667,28.544253803873698
09-05-2025 04:00:00,30.9,31.545848294123953
09-05-2025 05:00:00,32.36666667,31.689838335374834
09-05-2025 06:00:00,33.83333333,33.575043239830194
09-05-2025 07:00:00,35.3,34.621724914607825
09-05-2025 08:00:00,34.4,37.046221792043895
09-05-2025 09:00:00,33.5,33.61859222796407
09-05-2025 10:00:00,32.6,31.30396031840105
09-05-2025 11:00:00,31.7,32.95120701719484
09-05-2025 12:00:00,30.8,29.28295885892043
09-05-2025 13:00:00,29.9,30.319832012285975
09-05-2025 14:00:00,28.23333333,25.715378773017694
09-05-2025 15:00:00,26.56666667,24.904205121049532
09-05-2025 16:00:00,24.9,25.303572007121595
09-05-2025 17:00:00,24.7,25.837303233877243
09-05-2025 18:00:00,24.5,24.86903583218681
09-05-2025 19:00:00,24.3,24.28020470712995
09-05-2025 20:00:00,23.9,23.628961935410267
09-05-2025 21:00:00,23.5,21.63387322515067
09-05-2025 22:00:00,23.1,22.261679884955893
09-05-2025 23:00:00,22.76666667,22.279500999153015
10-05-2025 00:00:00,22.43333333,24.002330232988584
10-05-2025 01:00:00,22.1,22.7023887917299
10-05-2025 02:00:00,23.26666667,21.015093435841738
10-05-2025 03:00:00,24.43333333,25.009258312130704
10-05-2025 04:00:00,25.6,25.215193283134987
10-05-2025 05:00:00,28.43333333,27.653161393768315
10-05-2025 06:00:00,31.26666667,32.23220277329325
10-05-2025 07:00:00,34.1,35.63360758555165
10-05-2025 08:00:00,34.2,35.59851430966975
10-05-2025 09:00:00,34.3,33.299960785097525
10-05-2025 10:00:00,34.4,34.11797682977851
10-05-2025 11:00:00,34.26666667,34.852317914111445
10-05-2025 12:00:00,34.13333333,35.59181495531561
